CounterExamples_0,Specificity_0,PRev_0,Pos_0,VarDist_0,RuleDist_0,CounterExamples_1,Specificity_1,PRev_1,Pos_1,VarDist_1,RuleDist_1,CounterExamples_2,Specificity_2,PRev_2,Pos_2,VarDist_2,RuleDist_2,CounterExamples_3,Specificity_3,PRev_3,Pos_3,VarDist_3,RuleDist_3,CounterExamples_4,Specificity_4,PRev_4,Pos_4,VarDist_4,RuleDist_4,CounterExamples_5,Specificity_5,PRev_5,Pos_5,VarDist_5,RuleDist_5,CounterExamples_6,Specificity_6,PRev_6,Pos_6,VarDist_6,RuleDist_6,CounterExamples_7,Specificity_7,PRev_7,Pos_7,VarDist_7,RuleDist_7,CounterExamples_8,Specificity_8,PRev_8,Pos_8,VarDist_8,RuleDist_8,CounterExamples_9,Specificity_9,PRev_9,Pos_9,VarDist_9,RuleDist_9,CounterExamples_10,Specificity_10,PRev_10,Pos_10,VarDist_10,RuleDist_10,CounterExamples_11,Specificity_11,PRev_11,Pos_11,VarDist_11,RuleDist_11,CounterExamples_12,Specificity_12,PRev_12,Pos_12,VarDist_12,RuleDist_12,CounterExamples_13,Specificity_13,PRev_13,Pos_13,VarDist_13,RuleDist_13,CounterExamples_14,Specificity_14,PRev_14,Pos_14,VarDist_14,RuleDist_14,CounterExamples_15,Specificity_15,PRev_15,Pos_15,VarDist_15,RuleDist_15,CounterExamples_16,Specificity_16,PRev_16,Pos_16,VarDist_16,RuleDist_16,CounterExamples_17,Specificity_17,PRev_17,Pos_17,VarDist_17,RuleDist_17,CounterExamples_18,Specificity_18,PRev_18,Pos_18,VarDist_18,RuleDist_18,CounterExamples_19,Specificity_19,PRev_19,Pos_19,VarDist_19,RuleDist_19,
63,17,0.0441962,0,-1,12.4545,38,15.6,0.0465587,0,-1,18.7273,50,19,0.0456578,1,-1,14.0909,52,15.0909,0.0961859,0,-1,10.1818,51,17.6667,-1,0,-1,28.6364,45,19.3,0.0424244,0,-1,22.4545,40,16,-1,0,-1,19.4545,52,20.7273,-1,0,-1,15.8182,60,13.2222,0.0413498,0,-1,25.3636,44,17.2727,0.14167,0,-1,12.3636,41,15.4545,0.0457022,0,-1,10.5455,60,10.2222,0.0494393,0,-1,22.5455,44,18,0.0439374,0,-1,13.4545,42,15.1818,-1,0,-1,10.6364,48,15.0909,0.040936,0,-1,10.5455,51,16,0.0915955,0,-1,19.0909,35,15.1,-1,0,-1,18.2727,46,16,0.0422385,0,-1,19.0909,33,18.4545,-1,0,-1,13.5455,47,19.7273,0.0434557,0,-1,14.8182,
63,17,0.0416365,0,-1,12.4545,38,15.6,0.0453288,0,-1,18.7273,50,19,0.109291,0,-1,14.0909,52,15.0909,-1,0,-1,10.1818,51,17.6667,0.0395331,0,-1,28.6364,45,19.3,0.0424959,0,-1,22.4545,40,16,0.0402244,0,-1,19.4545,52,20.7273,0.0399948,0,-1,15.8182,60,13.2222,-1,0,-1,25.3636,44,17.2727,0.0406491,0,-1,12.3636,41,15.4545,0.0454768,0,-1,10.5455,60,10.2222,-1,0,-1,22.5455,44,18,0.0435058,0,-1,13.4545,42,15.1818,-1,0,-1,10.6364,48,15.0909,0.0409276,0,-1,10.5455,51,16,0.0479004,0,-1,19.0909,35,15.1,0.0450481,0,-1,18.2727,46,16,0.0413963,0,-1,19.0909,33,18.4545,0.0545995,0,-1,13.5455,47,19.7273,0.0471212,0,-1,14.8182,
63,17,0.0413164,0,-1,12.4545,38,15.6,-1,0,-1,18.7273,50,19,0.0461614,0,-1,14.0909,52,15.0909,-1,0,-1,10.1818,51,17.6667,0.0394106,0,-1,28.6364,45,19.3,0.042219,0,-1,22.4545,40,16,-1,0,-1,19.4545,52,20.7273,0.0399885,0,-1,15.8182,60,13.2222,0.041261,0,-1,25.3636,45,17.2727,0.118073,1,-1,12.3636,41,15.4545,-1,0,-1,10.5455,60,10.2222,0.0466972,0,-1,22.5455,44,18,0.0434985,0,-1,13.4545,42,15.1818,0.0462554,0,-1,10.6364,48,15.0909,-1,0,-1,10.5455,51,16,-1,0,-1,19.0909,35,15.1,-1,0,-1,18.2727,46,16,0.0413242,0,-1,19.0909,33,18.4545,-1,0,-1,13.5455,47,19.7273,-1,0,-1,14.8182,
63,17,0.0408059,0,-1,12.4545,38,15.6,-1,0,-1,18.7273,51,19,0.0411205,1,-1,14.0909,52,15.0909,0.0874414,0,-1,10.1818,51,17.6667,-1,0,-1,28.6364,45,19.3,-1,0,-1,22.4545,40,16,0.0401988,0,-1,19.4545,52,20.7273,0.0399792,0,-1,15.8182,60,13.2222,0.04119,0,-1,25.3636,46,17.2727,0.140148,1,-1,12.3636,41,15.4545,-1,0,-1,10.5455,60,10.2222,-1,0,-1,22.5455,44,18,0.0434905,0,-1,13.4545,42,15.1818,0.0447057,0,-1,10.6364,48,15.0909,0.0403919,0,-1,10.5455,51,16,-1,0,-1,19.0909,35,15.1,-1,0,-1,18.2727,46,16,-1,0,-1,19.0909,33,18.4545,-1,0,-1,13.5455,47,19.7273,0.0459587,0,-1,14.8182,
63,17,-1,0,-1,12.4545,38,15.6,-1,0,-1,18.7273,52,18.9091,0.0958127,1,-1,14,52,15.0909,0.0806988,0,-1,10.1818,51,17.6667,0.0392635,0,-1,28.6364,45,19.3,-1,0,-1,22.4545,40,16,0.0395977,0,-1,19.4545,52,20.7273,-1,0,-1,15.8182,60,13.2222,0.0411649,0,-1,25.3636,46,17.2727,0.0406592,0,-1,12.3636,41,15.4545,-1,0,-1,10.5455,60,10.2222,-1,0,-1,22.5455,44,18,-1,0,-1,13.4545,42,15.1818,0.0462115,0,-1,10.6364,48,15.0909,-1,0,-1,10.5455,51,16,0.0819311,0,-1,19.0909,35,15.1,0.0449538,0,-1,18.2727,46,16,0.0412463,0,-1,19.0909,33,18.4545,0.180844,0,-1,13.5455,47,19.7273,-1,0,-1,14.8182,
63,17,-1,0,-1,12.4545,38,15.6,0.0465177,0,-1,18.7273,52,18.9091,0.0462881,0,-1,14,53,15.0909,0.041015,1,-1,10.1818,51,17.6667,0.0392536,0,-1,28.6364,45,19.3,-1,0,-1,22.4545,40,16,0.03947,0,-1,19.4545,52,20.7273,0.0399671,0,-1,15.8182,60,13.2222,0.0411783,0,-1,25.3636,46,17.2727,0.339397,0,-1,12.3636,41,15.4545,0.0453593,0,-1,10.5455,60,10.2222,0.0450779,0,-1,22.5455,44,18,-1,0,-1,13.4545,42,15.1818,-1,0,-1,10.6364,48,15.0909,0.0407751,0,-1,10.5455,51,16,0.0466603,0,-1,19.0909,35,15.1,-1,0,-1,18.2727,46,16,-1,0,-1,19.0909,33,18.4545,-1,0,-1,13.5455,47,19.7273,-1,0,-1,14.8182,
63,17,-1,0,-1,12.4545,38,15.6,0.0450913,0,-1,18.7273,53,18.9091,0.0683353,1,-1,14,54,15.0909,0.0726247,1,-1,10.1818,51,17.6667,0.0391848,0,-1,28.6364,45,19.3,-1,0,-1,22.4545,40,16,-1,0,-1,19.4545,53,20.7273,0.0321603,1,-1,15.8182,60,13.2222,0.0408096,0,-1,25.3636,46,17.2727,-1,0,-1,12.3636,41,15.4545,0.0450813,0,-1,10.5455,60,10.2222,0.0430347,0,-1,22.5455,44,18,0.0428668,0,-1,13.4545,42,15.1818,-1,0,-1,10.6364,48,15.0909,0.0407349,0,-1,10.5455,51,16,0.0698252,0,-1,19.0909,35,15.1,-1,0,-1,18.2727,46,16,-1,0,-1,19.0909,33,18.4545,-1,0,-1,13.5455,48,19.7273,0.0442309,1,-1,14.8182,
64,17,0.0413107,1,-1,12.4545,38,15.6,-1,0,-1,18.7273,53,18.9091,-1,0,-1,14,54,15.0909,-1,0,-1,10.1818,51,17.6667,-1,0,-1,28.6364,45,19.3,-1,0,-1,22.4545,40,16,0.0401822,0,-1,19.4545,53,20.7273,0.0401905,0,-1,15.8182,60,13.2222,-1,0,-1,25.3636,46,17.2727,0.217005,0,-1,12.3636,42,15.4545,0.0402232,1,-1,10.5455,60,10.2222,0.0407679,0,-1,22.5455,44,18,0.042034,0,-1,13.4545,42,15.1818,-1,0,-1,10.6364,48,15.0909,0.0406941,0,-1,10.5455,51,16,0.0464618,0,-1,19.0909,35,15.1,-1,0,-1,18.2727,46,16,-1,0,-1,19.0909,33,18.4545,-1,0,-1,13.5455,48,19.7273,-1,0,-1,14.8182,
64,17,0.0407481,0,-1,12.4545,38,15.6,0.0445065,0,-1,18.7273,54,18.9091,0.08283,1,-1,14,54,15.0909,-1,0,-1,10.1818,51,17.6667,0.0390707,0,-1,28.6364,45,19.3,-1,0,-1,22.4545,40,16,0.040175,0,-1,19.4545,53,20.7273,-1,0,-1,15.8182,60,13.2222,0.0411132,0,-1,25.3636,46,17.2727,0.0392489,0,-1,12.3636,42,15.4545,-1,0,-1,10.5455,60,10.2222,0.0407287,0,-1,22.5455,44,18,0.0416777,0,-1,13.4545,42,15.1818,-1,0,-1,10.6364,48,15.0909,0.0406502,0,-1,10.5455,51,16,0.0682551,0,-1,19.0909,35,15.1,0.0447859,0,-1,18.2727,46,16,-1,0,-1,19.0909,33,18.4545,-1,0,-1,13.5455,48,19.7273,-1,0,-1,14.8182,
64,17,-1,0,-1,12.4545,38,15.6,0.0444698,0,-1,18.7273,54,18.9091,-1,0,-1,14,55,15.0909,0.0947105,1,-1,10.1818,51,17.6667,0.03907,0,-1,28.6364,46,19.3,0.0420998,1,-1,22.4545,40,16,0.0401602,0,-1,19.4545,53,20.7273,-1,0,-1,15.8182,60,13.2222,0.041046,0,-1,25.3636,46,17.2727,0.0392582,0,-1,12.3636,42,15.4545,-1,0,-1,10.5455,60,10.2222,0.0405958,0,-1,22.5455,44,18,-1,0,-1,13.4545,42,15.1818,0.0446776,0,-1,10.6364,48,15.0909,-1,0,-1,10.5455,51,16,0.0581197,0,-1,19.0909,35,15.1,0.044661,0,-1,18.2727,46,16,0.0410579,0,-1,19.0909,33,18.4545,-1,0,-1,13.5455,48,19.7273,-1,0,-1,14.8182,
64,17,0.0404575,0,-1,12.4545,38,15.6,0.0441172,0,-1,18.7273,54,18.9091,-1,0,-1,14,55,15.0909,0.0758531,0,-1,10.1818,51,17.6667,-1,0,-1,28.6364,47,19.3,0.0313916,1,-1,22.4545,40,16,-1,0,-1,19.4545,53,20.7273,-1,0,-1,15.8182,60,13.2222,0.0403973,0,-1,25.3636,46,17.2727,0.188759,0,-1,12.3636,42,15.4545,0.0457455,0,-1,10.5455,60,10.2222,0.0407045,0,-1,22.5455,44,18,-1,0,-1,13.4545,42,15.1818,-1,0,-1,10.6364,48,15.0909,0.0406264,0,-1,10.5455,51,16,-1,0,-1,19.0909,35,15.1,-1,0,-1,18.2727,46,16,0.0397909,0,-1,19.0909,33,18.4545,0.154824,0,-1,13.5455,48,19.7273,-1,0,-1,14.8182,
64,17,0.0403367,0,-1,12.4545,38,15.6,-1,0,-1,18.7273,54,18.9091,-1,0,-1,14,55,15.0909,0.0707822,0,-1,10.1818,51,17.6667,0.0390214,0,-1,28.6364,47,19.3,-1,0,-1,22.4545,40,16,-1,0,-1,19.4545,54,20.7273,0.0365657,1,-1,15.8182,60,13.2222,0.0409881,0,-1,25.3636,47,17.2727,-1,1,-1,12.3636,42,15.4545,-1,0,-1,10.5455,60,10.2222,-1,0,-1,22.5455,44,18,-1,0,-1,13.4545,42,15.1818,-1,0,-1,10.6364,48,15.0909,0.0405967,0,-1,10.5455,51,16,0.0250673,0,-1,19.0909,35,15.1,0.0446359,0,-1,18.2727,46,16,-1,0,-1,19.0909,33,18.4545,0.109003,0,-1,13.5455,49,19.7273,0.0425888,1,-1,14.8182,
64,17,0.0401633,0,-1,12.4545,38,15.6,0.0439259,0,-1,18.7273,54,18.9091,0.0707178,0,-1,14,55,15.0909,-1,0,-1,10.1818,51,17.6667,-1,0,-1,28.6364,47,19.3,0.0401487,0,-1,22.4545,40,16,0.0401536,0,-1,19.4545,54,20.7273,0.0405326,0,-1,15.8182,60,13.2222,0.0409275,0,-1,25.3636,47,17.2727,-1,0,-1,12.3636,42,15.4545,0.0454462,0,-1,10.5455,60,10.2222,-1,0,-1,22.5455,44,18,0.0413699,0,-1,13.4545,42,15.1818,0.0444742,0,-1,10.6364,48,15.0909,0.0401433,0,-1,10.5455,51,16,0.0537943,0,-1,19.0909,35,15.1,0.0443971,0,-1,18.2727,46,16,0.0396414,0,-1,19.0909,33,18.4545,-1,0,-1,13.5455,49,19.7273,-1,0,-1,14.8182,
64,17,0.0400009,0,-1,12.4545,38,15.6,0.0436872,0,-1,18.7273,54,18.9091,-1,0,-1,14,55,15.0909,0.0618491,0,-1,10.1818,51,17.6667,0.0389416,0,-1,28.6364,47,19.3,-1,0,-1,22.4545,40,16,0.0393963,0,-1,19.4545,54,20.7273,0.0402389,0,-1,15.8182,60,13.2222,0.0404772,0,-1,25.3636,47,17.2727,0.144233,0,-1,12.3636,42,15.4545,0.0452566,0,-1,10.5455,60,10.2222,0.0406571,0,-1,22.5455,44,18,-1,0,-1,13.4545,42,15.1818,0.04436,0,-1,10.6364,48,15.0909,0.0399802,0,-1,10.5455,51,16,0.0530713,0,-1,19.0909,35,15.1,0.0441775,0,-1,18.2727,46,16,0.0395709,0,-1,19.0909,33,18.4545,-1,0,-1,13.5455,49,19.7273,-1,0,-1,14.8182,
64,17,0.0404387,0,-1,12.4545,39,15.6,0.0420649,1,-1,18.7273,54,18.9091,-1,0,-1,14,55,15.0909,0.0374592,0,-1,10.1818,51,17.6667,-1,0,-1,28.6364,47,19.3,-1,0,-1,22.4545,40,16,-1,0,-1,19.4545,54,20.7273,0.0402091,0,-1,15.8182,60,13.2222,0.0402724,0,-1,25.3636,47,17.2727,-1,0,-1,12.3636,42,15.4545,0.0449898,0,-1,10.5455,60,10.2222,0.0404981,0,-1,22.5455,44,18,0.0413398,0,-1,13.4545,42,15.1818,0.0440186,0,-1,10.6364,48,15.0909,0.0399349,0,-1,10.5455,51,16,0.0526131,0,-1,19.0909,35,15.1,-1,0,-1,18.2727,46,16,0.0394608,0,-1,19.0909,33,18.4545,0.0279252,0,-1,13.5455,49,19.7273,0.155849,0,-1,14.8182,
64,17,-1,0,-1,12.4545,40,15.6,0.0382665,1,-1,18.7273,54,18.9091,0.0660781,0,-1,14,56,15.0909,0.072121,1,-1,10.1818,51,17.6667,-1,0,-1,28.6364,47,19.3,0.0426902,0,-1,22.4545,40,16,-1,0,-1,19.4545,54,20.7273,-1,0,-1,15.8182,60,13.2222,0.0400594,0,-1,25.3636,47,17.2727,0.128338,0,-1,12.3636,42,15.4545,-1,0,-1,10.5455,60,10.2222,0.0404774,0,-1,22.5455,44,18,-1,0,-1,13.4545,42,15.1818,0.0439901,0,-1,10.6364,48,15.0909,0.0398714,0,-1,10.5455,51,16,0.0454422,0,-1,19.0909,35,15.1,0.0438027,0,-1,18.2727,46,16,-1,0,-1,19.0909,33,18.4545,0.108519,0,-1,13.5455,49,19.7273,0.0434895,0,-1,14.8182,
64,17,-1,0,-1,12.4545,40,15.6,-1,0,-1,18.7273,54,18.9091,-1,0,-1,14,57,15,-1,1,-1,10.0909,51,17.6667,-1,0,-1,28.6364,47,19.3,-1,0,-1,22.4545,40,16,0.0393413,0,-1,19.4545,54,20.7273,0.0401665,0,-1,15.8182,60,13.2222,0.0400112,0,-1,25.3636,47,17.2727,0.0988579,0,-1,12.3636,42,15.4545,-1,0,-1,10.5455,60,10.2222,-1,0,-1,22.5455,44,18,-1,0,-1,13.4545,42,15.1818,0.0439893,0,-1,10.6364,48,15.0909,-1,0,-1,10.5455,51,16,0.0501103,0,-1,19.0909,35,15.1,0.0434303,0,-1,18.2727,46,16,0.0394143,0,-1,19.0909,33,18.4545,-1,0,-1,13.5455,49,19.7273,0.0363603,0,-1,14.8182,
64,17,-1,0,-1,12.4545,40,15.6,-1,0,-1,18.7273,54,18.9091,-1,0,-1,14,57,15,0.0664427,0,-1,10.0909,51,17.6667,0.0388345,0,-1,28.6364,47,19.3,-1,0,-1,22.4545,40,16,0.0391931,0,-1,19.4545,54,20.7273,0.0401638,0,-1,15.8182,60,13.2222,0.0398856,0,-1,25.3636,47,17.2727,0.0908863,0,-1,12.3636,42,15.4545,-1,0,-1,10.5455,60,10.2222,0.0404591,0,-1,22.5455,44,18,0.0406039,0,-1,13.4545,42,15.1818,-1,0,-1,10.6364,48,15.0909,-1,0,-1,10.5455,51,16,-1,0,-1,19.0909,35,15.1,0.0433151,0,-1,18.2727,46,16,0.0393205,0,-1,19.0909,33,18.4545,-1,0,-1,13.5455,50,19.7273,0.0779414,1,-1,14.8182,
64,17,0.0404042,0,-1,12.4545,40,15.6,-1,0,-1,18.7273,54,18.9091,0.0630625,0,-1,14,57,15,0.0577872,0,-1,10.0909,51,17.6667,0.0386794,0,-1,28.6364,47,19.3,0.0418385,0,-1,22.4545,40,16,-1,0,-1,19.4545,54,20.7273,-1,0,-1,15.8182,60,13.2222,0.0398796,0,-1,25.3636,48,17.2727,0.0380363,1,-1,12.3636,42,15.4545,0.0447576,0,-1,10.5455,60,10.2222,-1,0,-1,22.5455,44,18,0.0404143,0,-1,13.4545,42,15.1818,0.0438122,0,-1,10.6364,48,15.0909,0.0397705,0,-1,10.5455,51,16,0.0469784,0,-1,19.0909,35,15.1,0.0429251,0,-1,18.2727,46,16,-1,0,-1,19.0909,33,18.4545,-1,0,-1,13.5455,50,19.7273,-1,0,-1,14.8182,
64,17,-1,0,-1,12.4545,40,15.6,0.0414121,0,-1,18.7273,54,18.9091,0.0584444,0,-1,14,58,15,0.0731584,1,-1,10.0909,52,17.5556,-1,1,-1,28.5455,47,19.3,-1,0,-1,22.4545,40,16,-1,0,-1,19.4545,54,20.7273,0.040114,0,-1,15.8182,60,13.2222,0.0398739,0,-1,25.3636,48,17.2727,0.082419,0,-1,12.3636,42,15.4545,-1,0,-1,10.5455,60,10.2222,0.0404463,0,-1,22.5455,44,18,-1,0,-1,13.4545,42,15.1818,0.0437948,0,-1,10.6364,48,15.0909,0.0396466,0,-1,10.5455,51,16,-1,0,-1,19.0909,35,15.1,-1,0,-1,18.2727,46,16,0.0396057,0,-1,19.0909,33,18.4545,0.0402206,0,-1,13.5455,51,19.7273,0.407331,1,-1,14.8182,
64,17,0.0403882,0,-1,12.4545,40,15.6,0.0228303,0,-1,18.7273,54,18.9091,-1,0,-1,14,58,15,0.0527843,0,-1,10.0909,53,17.5556,0.032692,1,-1,28.5455,47,19.3,-1,0,-1,22.4545,40,16,0.0392338,0,-1,19.4545,54,20.7273,0.0401598,0,-1,15.8182,60,13.2222,-1,0,-1,25.3636,48,17.2727,0.0778055,0,-1,12.3636,42,15.4545,-1,0,-1,10.5455,60,10.2222,-1,0,-1,22.5455,44,18,0.0405594,0,-1,13.4545,42,15.1818,-1,0,-1,10.6364,48,15.0909,0.0396069,0,-1,10.5455,51,16,0.0465728,0,-1,19.0909,35,15.1,0.0407053,0,-1,18.2727,46,16,-1,0,-1,19.0909,33,18.4545,0.0744421,0,-1,13.5455,51,19.7273,0.0413654,0,-1,14.8182,
64,17,0.0403716,0,-1,12.4545,40,15.6,0.295167,0,-1,18.7273,54,18.9091,0.0569702,0,-1,14,58,15,0.0579257,0,-1,10.0909,53,17.5556,-1,0,-1,28.5455,47,19.3,-1,0,-1,22.4545,40,16,0.0390534,0,-1,19.4545,54,20.7273,0.0401537,0,-1,15.8182,60,13.2222,-1,0,-1,25.3636,48,17.2727,-1,0,-1,12.3636,42,15.4545,0.044663,0,-1,10.5455,60,10.2222,0.0404244,0,-1,22.5455,44,18,0.0405307,0,-1,13.4545,42,15.1818,-1,0,-1,10.6364,48,15.0909,0.0394258,0,-1,10.5455,51,16,0.0465167,0,-1,19.0909,35,15.1,-1,0,-1,18.2727,46,16,-1,0,-1,19.0909,33,18.4545,-1,0,-1,13.5455,51,19.7273,0.299354,0,-1,14.8182,
64,17,0.0403907,0,-1,12.4545,40,15.6,0.0229891,0,-1,18.7273,54,18.9091,-1,0,-1,14,58,15,0.051771,0,-1,10.0909,53,17.5556,-1,0,-1,28.5455,47,19.3,0.0415366,0,-1,22.4545,40,16,0.0388779,0,-1,19.4545,54,20.7273,0.0401397,0,-1,15.8182,60,13.2222,0.0252509,0,-1,25.3636,48,17.2727,-1,0,-1,12.3636,43,15.3636,0.0443414,1,-1,10.4545,60,10.2222,-1,0,-1,22.5455,44,18,-1,0,-1,13.4545,43,15.1818,0.0381802,1,-1,10.6364,48,15.0909,-1,0,-1,10.5455,51,16,-1,0,-1,19.0909,35,15.1,-1,0,-1,18.2727,46,16,0.0391617,0,-1,19.0909,33,18.4545,0.0714745,0,-1,13.5455,51,19.7273,0.0264015,0,-1,14.8182,
64,17,-1,0,-1,12.4545,40,15.6,0.170768,0,-1,18.7273,54,18.9091,-1,0,-1,14,59,15,0.0407079,1,-1,10.0909,53,17.5556,0.0374593,0,-1,28.5455,47,19.3,-1,0,-1,22.4545,40,16,-1,0,-1,19.4545,54,20.7273,-1,0,-1,15.8182,60,13.2222,0.0399171,0,-1,25.3636,48,17.2727,-1,0,-1,12.3636,43,15.3636,0.106563,0,-1,10.4545,60,10.2222,0.040408,0,-1,22.5455,44,18,-1,0,-1,13.4545,44,15.1818,0.0415648,1,-1,10.6364,48,15.0909,0.0393075,0,-1,10.5455,51,16,-1,0,-1,19.0909,35,15.1,-1,0,-1,18.2727,46,16,0.039116,0,-1,19.0909,33,18.4545,-1,0,-1,13.5455,52,17.4545,0.467126,1,-1,12.5455,
64,17,-1,0,-1,12.4545,40,15.6,0.0401869,0,-1,18.7273,54,18.9091,0.0539613,0,-1,14,60,15,0.0435551,1,-1,10.0909,54,17.5556,0.050366,1,-1,28.5455,47,19.3,0.0398263,0,-1,22.4545,40,16,-1,0,-1,19.4545,54,20.7273,0.0401373,0,-1,15.8182,60,13.2222,0.0397554,0,-1,25.3636,48,17.2727,0.0699357,0,-1,12.3636,43,15.3636,0.0876542,0,-1,10.4545,60,10.2222,0.0403959,0,-1,22.5455,44,18,-1,0,-1,13.4545,44,15.1818,0.0409468,0,-1,10.6364,48,15.0909,0.0391508,0,-1,10.5455,51,16,0.0452248,0,-1,19.0909,35,15.1,0.0405923,0,-1,18.2727,46,16,-1,0,-1,19.0909,33,18.4545,0.0624397,0,-1,13.5455,52,17.4545,-1,0,-1,12.5455,
64,17,0.039793,0,-1,12.4545,40,15.6,0.115451,0,-1,18.7273,54,18.9091,0.0532699,0,-1,14,60,15,0.0313689,0,-1,10.0909,54,17.5556,-1,0,-1,28.5455,47,19.3,-1,0,-1,22.4545,40,16,0.0386991,0,-1,19.4545,54,20.7273,-1,0,-1,15.8182,60,13.2222,0.0396167,0,-1,25.3636,48,17.2727,0.0680189,0,-1,12.3636,43,15.3636,-1,0,-1,10.4545,60,10.2222,-1,0,-1,22.5455,44,18,0.040485,0,-1,13.4545,44,15.1818,-1,0,-1,10.6364,48,15.0909,-1,0,-1,10.5455,51,16,-1,0,-1,19.0909,35,15.1,0.0404021,0,-1,18.2727,46,16,0.0389082,0,-1,19.0909,33,18.4545,-1,0,-1,13.5455,52,17.4545,-1,0,-1,12.5455,
64,17,0.0403485,0,-1,12.4545,40,15.6,0.0849107,0,-1,18.7273,54,18.9091,-1,0,-1,14,60,15,0.060098,0,-1,10.0909,54,17.5556,0.0363628,0,-1,28.5455,47,19.3,0.0415239,0,-1,22.4545,40,16,0.038698,0,-1,19.4545,54,20.7273,-1,0,-1,15.8182,60,13.2222,0.0395079,0,-1,25.3636,48,17.2727,-1,0,-1,12.3636,43,15.3636,-1,0,-1,10.4545,60,10.2222,0.0402468,0,-1,22.5455,44,18,0.0404792,0,-1,13.4545,44,15.1818,-1,0,-1,10.6364,48,15.0909,-1,0,-1,10.5455,51,16,-1,0,-1,19.0909,35,15.1,-1,0,-1,18.2727,46,16,-1,0,-1,19.0909,33,18.4545,-1,0,-1,13.5455,53,17.4545,0.518607,1,-1,12.5455,
64,17,-1,0,-1,12.4545,40,15.6,0.0209208,0,-1,18.7273,54,18.9091,0.0512778,0,-1,14,61,15,0.0437993,1,-1,10.0909,55,13.8889,0.035903,1,-1,25.5455,47,19.3,-1,0,-1,22.4545,40,16,-1,0,-1,19.4545,54,20.7273,-1,0,-1,15.8182,60,13.2222,-1,0,-1,25.3636,48,17.2727,0.0627073,0,-1,12.3636,43,15.3636,0.0255903,0,-1,10.4545,60,10.2222,0.0401706,0,-1,22.5455,44,18,0.040475,0,-1,13.4545,44,15.1818,0.0404122,0,-1,10.6364,48,15.0909,0.0390813,0,-1,10.5455,51,16,-1,0,-1,19.0909,35,15.1,-1,0,-1,18.2727,46,16,0.0387099,0,-1,19.0909,33,18.4545,-1,0,-1,13.5455,54,17.4545,0.15012,1,-1,12.5455,
64,17,-1,0,-1,12.4545,40,15.6,0.0854093,0,-1,18.7273,54,18.9091,-1,0,-1,14,61,15,-1,0,-1,10.0909,56,13.8889,0.0320535,1,-1,25.5455,47,19.3,0.0411721,0,-1,22.4545,40,16,-1,0,-1,19.4545,54,20.7273,-1,0,-1,15.8182,60,13.2222,0.0394008,0,-1,25.3636,48,17.2727,-1,0,-1,12.3636,43,15.3636,0.076907,0,-1,10.4545,60,10.2222,0.0401417,0,-1,22.5455,44,18,0.0399958,0,-1,13.4545,44,15.1818,-1,0,-1,10.6364,48,15.0909,0.0389411,0,-1,10.5455,51,16,0.0450638,0,-1,19.0909,35,15.1,0.0401027,0,-1,18.2727,46,16,-1,0,-1,19.0909,33,18.4545,0.0278831,0,-1,13.5455,55,17.4545,-1,1,-1,12.5455,
64,17,-1,0,-1,12.4545,40,15.6,0.0752276,0,-1,18.7273,55,18.9091,0.0525944,1,-1,14,61,15,0.0492522,0,-1,10.0909,56,13.8889,-1,0,-1,25.5455,47,19.3,0.0397832,0,-1,22.4545,40,16,-1,0,-1,19.4545,54,20.7273,0.0395088,0,-1,15.8182,60,13.2222,0.0393568,0,-1,25.3636,48,17.2727,0.0579832,0,-1,12.3636,43,15.3636,-1,0,-1,10.4545,60,10.2222,-1,0,-1,22.5455,44,18,0.0404528,0,-1,13.4545,44,15.1818,0.0400679,0,-1,10.6364,49,15.0909,-1,1,-1,10.5455,51,16,-1,0,-1,19.0909,35,15.1,-1,0,-1,18.2727,46,16,0.0384612,0,-1,19.0909,33,18.4545,0.0554479,0,-1,13.5455,55,17.4545,0.472642,0,-1,12.5455,
65,14.9091,-1,1,-1,10.3636,40,15.6,0.0687832,0,-1,18.7273,55,18.9091,0.0503911,0,-1,14,61,15,0.0503525,0,-1,10.0909,56,13.8889,0.0535949,0,-1,25.5455,47,19.3,-1,0,-1,22.4545,40,16,-1,0,-1,19.4545,54,20.7273,-1,0,-1,15.8182,60,13.2222,0.039205,0,-1,25.3636,48,17.2727,0.0577043,0,-1,12.3636,43,15.3636,-1,0,-1,10.4545,60,10.2222,0.0401292,0,-1,22.5455,44,18,0.0404251,0,-1,13.4545,44,15.1818,-1,0,-1,10.6364,49,15.0909,-1,0,-1,10.5455,51,16,-1,0,-1,19.0909,35,15.1,0.0403751,0,-1,18.2727,46,16,0.037447,0,-1,19.0909,33,18.4545,-1,0,-1,13.5455,55,17.4545,-1,0,-1,12.5455,
