CounterExamples_0,Specificity_0,PRev_0,Pos_0,VarDist_0,RuleDist_0,CounterExamples_1,Specificity_1,PRev_1,Pos_1,VarDist_1,RuleDist_1,CounterExamples_2,Specificity_2,PRev_2,Pos_2,VarDist_2,RuleDist_2,CounterExamples_3,Specificity_3,PRev_3,Pos_3,VarDist_3,RuleDist_3,CounterExamples_4,Specificity_4,PRev_4,Pos_4,VarDist_4,RuleDist_4,CounterExamples_5,Specificity_5,PRev_5,Pos_5,VarDist_5,RuleDist_5,CounterExamples_6,Specificity_6,PRev_6,Pos_6,VarDist_6,RuleDist_6,CounterExamples_7,Specificity_7,PRev_7,Pos_7,VarDist_7,RuleDist_7,CounterExamples_8,Specificity_8,PRev_8,Pos_8,VarDist_8,RuleDist_8,CounterExamples_9,Specificity_9,PRev_9,Pos_9,VarDist_9,RuleDist_9,CounterExamples_10,Specificity_10,PRev_10,Pos_10,VarDist_10,RuleDist_10,CounterExamples_11,Specificity_11,PRev_11,Pos_11,VarDist_11,RuleDist_11,CounterExamples_12,Specificity_12,PRev_12,Pos_12,VarDist_12,RuleDist_12,CounterExamples_13,Specificity_13,PRev_13,Pos_13,VarDist_13,RuleDist_13,CounterExamples_14,Specificity_14,PRev_14,Pos_14,VarDist_14,RuleDist_14,CounterExamples_15,Specificity_15,PRev_15,Pos_15,VarDist_15,RuleDist_15,CounterExamples_16,Specificity_16,PRev_16,Pos_16,VarDist_16,RuleDist_16,CounterExamples_17,Specificity_17,PRev_17,Pos_17,VarDist_17,RuleDist_17,CounterExamples_18,Specificity_18,PRev_18,Pos_18,VarDist_18,RuleDist_18,CounterExamples_19,Specificity_19,PRev_19,Pos_19,VarDist_19,RuleDist_19,
33,20.1111,-1,0,-1,24,40,26.3333,-1,0,-1,25.5455,37,27.6667,-1,0,-1,25.5455,32,38,0.0252152,0,-1,13.4545,40,40.3636,-1,0,-1,13.6364,40,39,0.0227156,0,-1,21.9091,36,23.6,0.0227249,0,-1,16.2727,44,33.2,-1,0,-1,19.2727,41,35.8182,0.0129073,0,-1,12.3636,28,37.8889,0.0227709,0,-1,29.9091,40,24.5455,0.0227838,0,-1,9.18182,39,34.2727,-1,0,-1,12.5455,30,35.7,0.025142,0,-1,20.9091,42,50.4,-1,0,-1,25.3636,49,33,-1,0,-1,11.8182,51,41.3,-1,0,-1,22.0909,38,36.5833,-1,0,-1,14.4545,44,27.7778,0.0245321,0,-1,26.2727,31,28.3333,-1,0,-1,26.9091,47,26.2222,-1,0,-1,25.8182,
33,20.1111,-1,0,-1,24,40,26.3333,0.0250422,0,-1,25.5455,37,27.6667,-1,0,-1,25.5455,32,38,-1,0,-1,13.4545,40,40.3636,0.0228296,0,-1,13.6364,40,39,-1,0,-1,21.9091,36,23.6,-1,0,-1,16.2727,44,33.2,0.0257221,0,-1,19.2727,41,35.8182,0.0236717,0,-1,12.3636,28,37.8889,-1,0,-1,29.9091,40,24.5455,-1,0,-1,9.18182,39,34.2727,0.0232066,0,-1,12.5455,30,35.7,0.0251425,0,-1,20.9091,42,50.4,-1,0,-1,25.3636,49,33,0.0278474,0,-1,11.8182,51,41.3,-1,0,-1,22.0909,38,36.5833,-1,0,-1,14.4545,44,27.7778,0.0244945,0,-1,26.2727,31,28.3333,-1,0,-1,26.9091,47,26.2222,-1,0,-1,25.8182,
33,20.1111,-1,0,-1,24,40,26.3333,-1,0,-1,25.5455,37,27.6667,-1,0,-1,25.5455,32,38,0.025861,0,-1,13.4545,40,40.3636,-1,0,-1,13.6364,40,39,-1,0,-1,21.9091,36,23.6,-1,0,-1,16.2727,44,33.2,0.0253848,0,-1,19.2727,41,35.8182,-1,0,-1,12.3636,28,37.8889,-1,0,-1,29.9091,40,24.5455,0.0211028,0,-1,9.18182,39,34.2727,0.0231751,0,-1,12.5455,30,35.7,0.0251343,0,-1,20.9091,42,50.4,0.0260647,0,-1,25.3636,49,33,-1,0,-1,11.8182,51,41.3,0.0251081,0,-1,22.0909,38,36.5833,0.0226989,0,-1,14.4545,44,27.7778,0.0244552,0,-1,26.2727,32,27.3333,-1,1,-1,26.4545,47,26.2222,0.0229219,0,-1,25.8182,
33,20.1111,-1,0,-1,24,40,26.3333,0.0250415,0,-1,25.5455,37,27.6667,-1,0,-1,25.5455,32,38,0.0258245,0,-1,13.4545,40,40.3636,-1,0,-1,13.6364,40,39,-1,0,-1,21.9091,36,23.6,-1,0,-1,16.2727,44,33.2,0.0253077,0,-1,19.2727,41,35.8182,-1,0,-1,12.3636,28,37.8889,-1,0,-1,29.9091,40,24.5455,0.0210903,0,-1,9.18182,39,34.2727,0.0231184,0,-1,12.5455,30,35.7,0.0251336,0,-1,20.9091,42,50.4,0.0260205,0,-1,25.3636,49,33,0.0278376,0,-1,11.8182,51,41.3,0.0251076,0,-1,22.0909,38,36.5833,0.0209283,0,-1,14.4545,44,27.7778,0.0241933,0,-1,26.2727,32,27.3333,0.0227699,0,-1,26.4545,47,26.2222,-1,0,-1,25.8182,
33,20.1111,0.0250712,0,-1,24,40,26.3333,0.0250348,0,-1,25.5455,37,27.6667,-1,0,-1,25.5455,32,38,0.0257833,0,-1,13.4545,40,40.3636,0.0228544,0,-1,13.6364,40,39,-1,0,-1,21.9091,36,23.6,-1,0,-1,16.2727,44,33.2,-1,0,-1,19.2727,41,35.8182,0.0230698,0,-1,12.3636,28,37.8889,-1,0,-1,29.9091,40,24.5455,0.0210205,0,-1,9.18182,39,34.2727,-1,0,-1,12.5455,30,35.7,-1,0,-1,20.9091,42,50.4,-1,0,-1,25.3636,49,33,-1,0,-1,11.8182,51,41.3,0.0251015,0,-1,22.0909,39,36.4167,0.979341,1,-1,14.3636,44,27.7778,-1,0,-1,26.2727,32,27.3333,0.0227657,0,-1,26.4545,47,26.2222,0.0229076,0,-1,25.8182,
33,20.1111,-1,0,-1,24,40,26.3333,-1,0,-1,25.5455,37,27.6667,-1,0,-1,25.5455,32,38,0.0251452,0,-1,13.4545,40,40.3636,0.0228536,0,-1,13.6364,40,39,0.0227302,0,-1,21.9091,36,23.6,-1,0,-1,16.2727,44,33.2,-1,0,-1,19.2727,41,35.8182,-1,0,-1,12.3636,28,37.8889,0.0228204,0,-1,29.9091,40,24.5455,-1,0,-1,9.18182,39,34.2727,0.0229609,0,-1,12.5455,30,35.7,-1,0,-1,20.9091,42,50.4,-1,0,-1,25.3636,49,33,0.027226,0,-1,11.8182,51,41.3,-1,0,-1,22.0909,39,36.4167,0.0192654,0,-1,14.3636,44,27.7778,-1,0,-1,26.2727,32,27.3333,-1,0,-1,26.4545,47,26.2222,-1,0,-1,25.8182,
33,20.1111,0.0250705,0,-1,24,40,26.3333,-1,0,-1,25.5455,37,27.6667,-1,0,-1,25.5455,32,38,-1,0,-1,13.4545,40,40.3636,0.0228235,0,-1,13.6364,40,39,-1,0,-1,21.9091,36,23.6,0.0227711,0,-1,16.2727,44,33.2,0.0250055,0,-1,19.2727,41,35.8182,-1,0,-1,12.3636,28,37.8889,0.0228149,0,-1,29.9091,40,24.5455,0.0209979,0,-1,9.18182,39,34.2727,-1,0,-1,12.5455,30,35.7,-1,0,-1,20.9091,42,50.4,0.0254055,0,-1,25.3636,49,33,0.0166394,0,-1,11.8182,51,41.3,-1,0,-1,22.0909,39,36.4167,0.0163102,0,-1,14.3636,44,27.7778,-1,0,-1,26.2727,32,27.3333,0.0227673,0,-1,26.4545,47,26.2222,-1,0,-1,25.8182,
33,20.1111,-1,0,-1,24,40,26.3333,-1,0,-1,25.5455,37,27.6667,0.0278378,0,-1,25.5455,32,38,-1,0,-1,13.4545,40,40.3636,0.0228431,0,-1,13.6364,40,39,-1,0,-1,21.9091,36,23.6,0.0227473,0,-1,16.2727,44,33.2,-1,0,-1,19.2727,41,35.8182,-1,0,-1,12.3636,28,37.8889,-1,0,-1,29.9091,40,24.5455,-1,0,-1,9.18182,39,34.2727,-1,0,-1,12.5455,30,35.7,0.0251315,0,-1,20.9091,42,50.4,-1,0,-1,25.3636,49,33,0.0229003,0,-1,11.8182,51,41.3,0.0251015,0,-1,22.0909,39,36.4167,0.979137,0,-1,14.3636,44,27.7778,0.024077,0,-1,26.2727,32,27.3333,0.0227649,0,-1,26.4545,47,26.2222,-1,0,-1,25.8182,
33,20.1111,-1,0,-1,24,40,26.3333,0.0250329,0,-1,25.5455,37,27.6667,-1,0,-1,25.5455,32,38,-1,0,-1,13.4545,40,40.3636,0.0228193,0,-1,13.6364,40,39,0.0227262,0,-1,21.9091,36,23.6,-1,0,-1,16.2727,44,33.2,-1,0,-1,19.2727,41,35.8182,-1,0,-1,12.3636,28,37.8889,-1,0,-1,29.9091,40,24.5455,-1,0,-1,9.18182,39,34.2727,0.0229242,0,-1,12.5455,30,35.7,0.025129,0,-1,20.9091,42,50.4,0.0145422,0,-1,25.3636,49,33,0.026801,0,-1,11.8182,51,41.3,0.0250943,0,-1,22.0909,39,36.4167,0.0130273,0,-1,14.3636,44,27.7778,0.0239698,0,-1,26.2727,32,27.3333,-1,0,-1,26.4545,47,26.2222,0.0228971,0,-1,25.8182,
33,20.1111,0.0213503,0,-1,24,40,26.3333,0.0250326,0,-1,25.5455,37,27.6667,-1,0,-1,25.5455,32,38,-1,0,-1,13.4545,40,40.3636,0.0228389,0,-1,13.6364,40,39,-1,0,-1,21.9091,36,23.6,-1,0,-1,16.2727,44,33.2,0.0249977,0,-1,19.2727,41,35.8182,-1,0,-1,12.3636,28,37.8889,0.0228115,0,-1,29.9091,40,24.5455,-1,0,-1,9.18182,39,34.2727,-1,0,-1,12.5455,30,35.7,0.0251278,0,-1,20.9091,42,50.4,0.0178872,0,-1,25.3636,49,33,0.0266786,0,-1,11.8182,51,41.3,-1,0,-1,22.0909,39,36.4167,0.474141,0,-1,14.3636,44,27.7778,-1,0,-1,26.2727,32,27.3333,-1,0,-1,26.4545,47,26.2222,0.0228963,0,-1,25.8182,
33,20.1111,0.02528,0,-1,24,40,26.3333,-1,0,-1,25.5455,37,27.6667,-1,0,-1,25.5455,32,38,0.0257612,0,-1,13.4545,40,40.3636,-1,0,-1,13.6364,40,39,0.0227243,0,-1,21.9091,36,23.6,-1,0,-1,16.2727,44,33.2,-1,0,-1,19.2727,41,35.8182,-1,0,-1,12.3636,28,37.8889,-1,0,-1,29.9091,40,24.5455,-1,0,-1,9.18182,39,34.2727,-1,0,-1,12.5455,30,35.7,-1,0,-1,20.9091,42,50.4,0.0257391,0,-1,25.3636,49,33,0.0265975,0,-1,11.8182,51,41.3,0.0250918,0,-1,22.0909,39,36.4167,-1,0,-1,14.3636,44,27.7778,0.0237514,0,-1,26.2727,32,27.3333,0.022761,0,-1,26.4545,47,26.2222,-1,0,-1,25.8182,
33,20.1111,0.0236686,0,-1,24,40,26.3333,0.0250404,0,-1,25.5455,37,27.6667,0.0277053,0,-1,25.5455,32,38,-1,0,-1,13.4545,40,40.3636,-1,0,-1,13.6364,40,39,0.022718,0,-1,21.9091,36,23.6,0.0227643,0,-1,16.2727,44,33.2,0.0249929,0,-1,19.2727,41,35.8182,-1,0,-1,12.3636,28,37.8889,-1,0,-1,29.9091,40,24.5455,-1,0,-1,9.18182,39,34.2727,0.0229574,0,-1,12.5455,30,35.7,0.0251241,0,-1,20.9091,42,50.4,0.0251808,0,-1,25.3636,49,33,-1,0,-1,11.8182,51,41.3,-1,0,-1,22.0909,39,36.4167,-1,0,-1,14.3636,45,25.5556,0.0229391,1,-1,25.4545,32,27.3333,-1,0,-1,26.4545,47,26.2222,0.0228947,0,-1,25.8182,
33,20.1111,0.0213175,0,-1,24,40,26.3333,-1,0,-1,25.5455,37,27.6667,0.0276786,0,-1,25.5455,32,38,-1,0,-1,13.4545,40,40.3636,0.0228364,0,-1,13.6364,40,39,-1,0,-1,21.9091,36,23.6,0.0227537,0,-1,16.2727,44,33.2,-1,0,-1,19.2727,41,35.8182,-1,0,-1,12.3636,28,37.8889,-1,0,-1,29.9091,40,24.5455,-1,0,-1,9.18182,39,34.2727,0.0228737,0,-1,12.5455,30,35.7,-1,0,-1,20.9091,42,50.4,-1,0,-1,25.3636,49,33,-1,0,-1,11.8182,51,41.3,-1,0,-1,22.0909,39,36.4167,-1,0,-1,14.3636,46,25.4444,0.979267,1,-1,25.3636,32,27.3333,-1,0,-1,26.4545,47,26.2222,0.0228909,0,-1,25.8182,
33,20.1111,0.0165898,0,-1,24,40,26.3333,0.0250396,0,-1,25.5455,37,27.6667,0.0276819,0,-1,25.5455,32,38,0.0257267,0,-1,13.4545,40,40.3636,-1,0,-1,13.6364,40,39,-1,0,-1,21.9091,36,23.6,-1,0,-1,16.2727,44,33.2,-1,0,-1,19.2727,41,35.8182,0.0230547,0,-1,12.3636,28,37.8889,-1,0,-1,29.9091,40,24.5455,-1,0,-1,9.18182,39,34.2727,0.0228644,0,-1,12.5455,30,35.7,-1,0,-1,20.9091,42,50.4,-1,0,-1,25.3636,49,33,-1,0,-1,11.8182,51,41.3,0.0250915,0,-1,22.0909,39,36.4167,-1,0,-1,14.3636,47,23.2222,0.92478,1,-1,24.5455,32,27.3333,0.0227515,0,-1,26.4545,47,26.2222,-1,0,-1,25.8182,
33,20.1111,0.0208262,0,-1,24,40,26.3333,-1,0,-1,25.5455,37,27.6667,0.0276675,0,-1,25.5455,32,38,-1,0,-1,13.4545,40,40.3636,0.0228342,0,-1,13.6364,40,39,0.0227019,0,-1,21.9091,36,23.6,0.0227433,0,-1,16.2727,44,33.2,-1,0,-1,19.2727,41,35.8182,-1,0,-1,12.3636,28,37.8889,-1,0,-1,29.9091,40,24.5455,-1,0,-1,9.18182,39,34.2727,-1,0,-1,12.5455,30,35.7,0.0251201,0,-1,20.9091,42,50.4,-1,0,-1,25.3636,49,33,0.0155315,0,-1,11.8182,51,41.3,-1,0,-1,22.0909,39,36.4167,0.0192494,0,-1,14.3636,48,22.7778,0.0369852,1,-1,24.3636,32,27.3333,-1,0,-1,26.4545,47,26.2222,-1,0,-1,25.8182,
33,20.1111,0.0243798,0,-1,24,40,26.3333,0.025017,0,-1,25.5455,37,27.6667,0.0276635,0,-1,25.5455,32,38,-1,0,-1,13.4545,40,40.3636,0.0228288,0,-1,13.6364,40,39,-1,0,-1,21.9091,36,23.6,0.022728,0,-1,16.2727,44,33.2,0.0250239,0,-1,19.2727,41,35.8182,0.0228645,0,-1,12.3636,28,37.8889,0.0227615,0,-1,29.9091,40,24.5455,0.0208963,0,-1,9.18182,39,34.2727,-1,0,-1,12.5455,30,35.7,0.0251093,0,-1,20.9091,42,50.4,0.0251683,0,-1,25.3636,49,33,0.0104277,0,-1,11.8182,51,41.3,-1,0,-1,22.0909,39,36.4167,0.0398002,0,-1,14.3636,48,22.7778,-1,0,-1,24.3636,32,27.3333,-1,0,-1,26.4545,47,26.2222,-1,0,-1,25.8182,
33,20.1111,0.0211228,0,-1,24,40,26.3333,0.0249799,0,-1,25.5455,37,27.6667,0.0276597,0,-1,25.5455,32,38,0.0251114,0,-1,13.4545,40,40.3636,-1,0,-1,13.6364,40,39,-1,0,-1,21.9091,36,23.6,0.0227088,0,-1,16.2727,44,33.2,0.0250111,0,-1,19.2727,41,35.8182,-1,0,-1,12.3636,28,37.8889,-1,0,-1,29.9091,40,24.5455,-1,0,-1,9.18182,39,34.2727,-1,0,-1,12.5455,30,35.7,-1,0,-1,20.9091,42,50.4,-1,0,-1,25.3636,49,33,0.0295784,0,-1,11.8182,51,41.3,0.0250831,0,-1,22.0909,39,36.4167,0.461917,0,-1,14.3636,48,22.7778,0.0248638,0,-1,24.3636,32,27.3333,-1,0,-1,26.4545,47,26.2222,0.0228733,0,-1,25.8182,
33,20.1111,0.0251801,0,-1,24,40,26.3333,0.0250129,0,-1,25.5455,37,27.6667,-1,0,-1,25.5455,32,38,0.0256735,0,-1,13.4545,40,40.3636,0.022819,0,-1,13.6364,40,39,0.0226992,0,-1,21.9091,36,23.6,0.0227059,0,-1,16.2727,44,33.2,-1,0,-1,19.2727,41,35.8182,0.0228637,0,-1,12.3636,28,37.8889,-1,0,-1,29.9091,40,24.5455,-1,0,-1,9.18182,39,34.2727,0.0229143,0,-1,12.5455,30,35.7,0.0251113,0,-1,20.9091,42,50.4,-1,0,-1,25.3636,49,33,-1,0,-1,11.8182,51,41.3,0.0250821,0,-1,22.0909,39,36.4167,-1,0,-1,14.3636,48,22.7778,0.0217052,0,-1,24.3636,32,27.3333,0.0227497,0,-1,26.4545,47,26.2222,0.0228746,0,-1,25.8182,
33,20.1111,-1,0,-1,24,40,26.3333,0.00681657,0,-1,25.5455,37,27.6667,0.0276592,0,-1,25.5455,32,38,0.025613,0,-1,13.4545,40,40.3636,-1,0,-1,13.6364,40,39,-1,0,-1,21.9091,36,23.6,0.0226969,0,-1,16.2727,44,33.2,0.0228083,0,-1,19.2727,41,35.8182,-1,0,-1,12.3636,28,37.8889,-1,0,-1,29.9091,40,24.5455,-1,0,-1,9.18182,39,34.2727,-1,0,-1,12.5455,30,35.7,-1,0,-1,20.9091,42,50.4,-1,0,-1,25.3636,49,33,0.0208941,0,-1,11.8182,51,41.3,0.025072,0,-1,22.0909,39,36.4167,-1,0,-1,14.3636,48,22.7778,0.0480632,0,-1,24.3636,32,27.3333,-1,0,-1,26.4545,47,26.2222,-1,0,-1,25.8182,
33,20.1111,0.0202457,0,-1,24,40,26.3333,0.0244136,0,-1,25.5455,37,27.6667,0.0276583,0,-1,25.5455,32,38,-1,0,-1,13.4545,40,40.3636,-1,0,-1,13.6364,40,39,-1,0,-1,21.9091,36,23.6,0.0103638,0,-1,16.2727,44,33.2,0.0252907,0,-1,19.2727,41,35.8182,-1,0,-1,12.3636,28,37.8889,-1,0,-1,29.9091,40,24.5455,-1,0,-1,9.18182,39,34.2727,0.022864,0,-1,12.5455,30,35.7,0.0251046,0,-1,20.9091,42,50.4,-1,0,-1,25.3636,49,33,0.00799245,0,-1,11.8182,51,41.3,0.0250648,0,-1,22.0909,39,36.4167,0.031082,0,-1,14.3636,48,22.7778,0.0202595,0,-1,24.3636,32,27.3333,0.0227496,0,-1,26.4545,47,26.2222,0.0228732,0,-1,25.8182,
33,20.1111,0.0234414,0,-1,24,40,26.3333,0.0238259,0,-1,25.5455,37,27.6667,-1,0,-1,25.5455,32,38,0.0252609,0,-1,13.4545,40,40.3636,0.0228181,0,-1,13.6364,40,39,-1,0,-1,21.9091,36,23.6,0.0218329,0,-1,16.2727,44,33.2,0.0250172,0,-1,19.2727,41,35.8182,-1,0,-1,12.3636,28,37.8889,0.0227845,0,-1,29.9091,40,24.5455,-1,0,-1,9.18182,39,34.2727,-1,0,-1,12.5455,30,35.7,0.0251042,0,-1,20.9091,42,50.4,-1,0,-1,25.3636,49,33,0.00740182,0,-1,11.8182,51,41.3,0.0241798,0,-1,22.0909,39,36.4167,-1,0,-1,14.3636,48,22.7778,0.0224143,0,-1,24.3636,32,27.3333,-1,0,-1,26.4545,47,26.2222,-1,0,-1,25.8182,
33,20.1111,-1,0,0.815556,24,40,26.3333,0.0237427,0,0.555556,25.5455,37,27.6667,-1,0,0.496667,25.5455,32,38,-1,0,0.622222,13.4545,40,40.3636,0.0228094,0,0.536667,13.6364,40,39,0.0227092,0,0.777778,21.9091,36,23.6,0.0217695,0,0.555556,16.2727,44,33.2,0.0250028,0,0.555556,19.2727,41,35.8182,0.0228463,0,0.757778,12.3636,28,37.8889,-1,0,0.777778,29.9091,40,24.5455,0.0209076,0,0.505556,9.18182,39,34.2727,-1,0,0.555556,12.5455,30,35.7,-1,0,0.555556,20.9091,42,50.4,0.025165,0,0.777778,25.3636,50,32.7273,0.97508,1,0.777778,11.7273,51,41.3,0.0109416,0,0.777778,22.0909,39,36.4167,0.0251555,0,0.758889,14.3636,48,22.7778,0.0179157,0,0.616667,24.3636,32,27.3333,-1,0,0.611111,26.4545,47,26.2222,0.022864,0,0.777778,25.8182,
33,20.1111,-1,0,-1,24,40,26.3333,0.0236604,0,-1,25.5455,37,27.6667,0.0250188,0,-1,25.5455,32,38,-1,0,-1,13.4545,40,40.3636,-1,0,-1,13.6364,40,39,-1,0,-1,21.9091,36,23.6,0.0165561,0,-1,16.2727,44,33.2,-1,0,-1,19.2727,41,35.8182,-1,0,-1,12.3636,28,37.8889,0.0227718,0,-1,29.9091,40,24.5455,-1,0,-1,9.18182,39,34.2727,0.0229104,0,-1,12.5455,30,35.7,-1,0,-1,20.9091,42,50.4,-1,0,-1,25.3636,50,32.7273,-1,0,-1,11.7273,51,41.3,0.0240781,0,-1,22.0909,39,36.4167,0.0251471,0,-1,14.3636,48,22.7778,0.950378,0,-1,24.3636,32,27.3333,0.0227434,0,-1,26.4545,47,26.2222,0.0228769,0,-1,25.8182,
33,20.1111,0.0229222,0,-1,24,40,26.3333,-1,0,-1,25.5455,37,27.6667,0.0249941,0,-1,25.5455,32,38,-1,0,-1,13.4545,40,40.3636,-1,0,-1,13.6364,40,39,-1,0,-1,21.9091,36,23.6,0.0218438,0,-1,16.2727,44,33.2,-1,0,-1,19.2727,41,35.8182,-1,0,-1,12.3636,28,37.8889,-1,0,-1,29.9091,40,24.5455,-1,0,-1,9.18182,39,34.2727,-1,0,-1,12.5455,30,35.7,0.0234914,0,-1,20.9091,42,50.4,-1,0,-1,25.3636,50,32.7273,0.0261086,0,-1,11.7273,51,41.3,0.0238616,0,-1,22.0909,39,36.4167,-1,0,-1,14.3636,48,22.7778,0.0228043,0,-1,24.3636,32,27.3333,0.0227378,0,-1,26.4545,47,26.2222,0.0228678,0,-1,25.8182,
33,20.1111,0.0228681,0,-1,24,40,26.3333,-1,0,-1,25.5455,37,27.6667,-1,0,-1,25.5455,32,38,-1,0,-1,13.4545,40,40.3636,0.022806,0,-1,13.6364,40,39,0.0227012,0,-1,21.9091,36,23.6,-1,0,-1,16.2727,44,33.2,0.0249857,0,-1,19.2727,41,35.8182,-1,0,-1,12.3636,28,37.8889,-1,0,-1,29.9091,40,24.5455,-1,0,-1,9.18182,39,34.2727,0.0228907,0,-1,12.5455,30,35.7,-1,0,-1,20.9091,42,50.4,-1,0,-1,25.3636,50,32.7273,0.0208456,0,-1,11.7273,51,41.3,0.0237189,0,-1,22.0909,39,36.4167,0.0178353,0,-1,14.3636,48,22.7778,0.224836,0,-1,24.3636,32,27.3333,-1,0,-1,26.4545,47,26.2222,0.0228578,0,-1,25.8182,
33,20.1111,0.022873,0,-1,24,40,26.3333,-1,0,-1,25.5455,37,27.6667,0.0276488,0,-1,25.5455,32,38,-1,0,-1,13.4545,40,40.3636,-1,0,-1,13.6364,40,39,-1,0,-1,21.9091,36,23.6,0.0217638,0,-1,16.2727,44,33.2,-1,0,-1,19.2727,41,35.8182,-1,0,-1,12.3636,28,37.8889,0.0227777,0,-1,29.9091,40,24.5455,-1,0,-1,9.18182,39,34.2727,0.0228831,0,-1,12.5455,30,35.7,-1,0,-1,20.9091,42,50.4,-1,0,-1,25.3636,50,32.7273,0.0263144,0,-1,11.7273,51,41.3,0.0236931,0,-1,22.0909,39,36.4167,0.0228121,0,-1,14.3636,48,22.7778,-1,0,-1,24.3636,32,27.3333,0.0227428,0,-1,26.4545,47,26.2222,-1,0,-1,25.8182,
33,20.1111,0.0228487,0,-1,24,40,26.3333,-1,0,-1,25.5455,37,27.6667,-1,0,-1,25.5455,32,38,-1,0,-1,13.4545,40,40.3636,0.0217733,0,-1,13.6364,40,39,0.0226971,0,-1,21.9091,36,23.6,-1,0,-1,16.2727,44,33.2,0.0250007,0,-1,19.2727,41,35.8182,-1,0,-1,12.3636,28,37.8889,-1,0,-1,29.9091,40,24.5455,-1,0,-1,9.18182,39,34.2727,0.022879,0,-1,12.5455,30,35.7,-1,0,-1,20.9091,42,50.4,-1,0,-1,25.3636,50,32.7273,-1,0,-1,11.7273,51,41.3,-1,0,-1,22.0909,40,36.0833,0.968075,1,-1,14.1818,48,22.7778,0.0157413,0,-1,24.3636,32,27.3333,-1,0,-1,26.4545,47,26.2222,-1,0,-1,25.8182,
33,20.1111,-1,0,-1,24,40,26.3333,-1,0,-1,25.5455,37,27.6667,0.0250381,0,-1,25.5455,32,38,-1,0,-1,13.4545,40,40.3636,0.0214295,0,-1,13.6364,40,39,0.0226963,0,-1,21.9091,36,23.6,0.0216615,0,-1,16.2727,44,33.2,-1,0,-1,19.2727,41,35.8182,-1,0,-1,12.3636,28,37.8889,0.0227773,0,-1,29.9091,40,24.5455,-1,0,-1,9.18182,39,34.2727,0.0228564,0,-1,12.5455,30,35.7,-1,0,-1,20.9091,42,50.4,-1,0,-1,25.3636,50,32.7273,0.0071221,0,-1,11.7273,51,41.3,0.0235471,0,-1,22.0909,40,36.0833,0.0250121,0,-1,14.1818,48,22.7778,0.0650101,0,-1,24.3636,33,24.7778,0.0211871,1,-1,25.4545,47,26.2222,0.0228515,0,-1,25.8182,
33,20.1111,-1,0,-1,24,40,26.3333,-1,0,-1,25.5455,37,27.6667,0.0250451,0,-1,25.5455,32,38,-1,0,-1,13.4545,40,40.3636,-1,0,-1,13.6364,40,39,0.0226933,0,-1,21.9091,36,23.6,-1,0,-1,16.2727,44,33.2,0.0249766,0,-1,19.2727,41,35.8182,-1,0,-1,12.3636,28,37.8889,-1,0,-1,29.9091,40,24.5455,-1,0,-1,9.18182,39,34.2727,0.0228475,0,-1,12.5455,30,35.7,0.020911,0,-1,20.9091,42,50.4,-1,0,-1,25.3636,50,32.7273,0.0253794,0,-1,11.7273,51,41.3,0.0232396,0,-1,22.0909,40,36.0833,-1,0,-1,14.1818,48,22.7778,-1,0,-1,24.3636,33,24.7778,-1,0,-1,25.4545,47,26.2222,-1,0,-1,25.8182,
33,20.1111,-1,0,-1,24,40,26.3333,-1,0,-1,25.5455,37,27.6667,-1,0,-1,25.5455,32,38,-1,0,-1,13.4545,40,40.3636,-1,0,-1,13.6364,40,39,0.0226824,0,-1,21.9091,36,23.6,0.0211874,0,-1,16.2727,44,33.2,-1,0,-1,19.2727,42,35.7273,-1,1,-1,12.2727,28,37.8889,-1,0,-1,29.9091,40,24.5455,-1,0,-1,9.18182,39,34.2727,-1,0,-1,12.5455,30,35.7,0.0243471,0,-1,20.9091,42,50.4,0.0251613,0,-1,25.3636,50,32.7273,-1,0,-1,11.7273,51,41.3,-1,0,-1,22.0909,40,36.0833,-1,0,-1,14.1818,48,22.7778,-1,0,-1,24.3636,33,24.7778,-1,0,-1,25.4545,47,26.2222,0.022867,0,-1,25.8182,
33,20.1111,-1,0,-1,24,40,26.3333,-1,0,-1,25.5455,37,27.6667,-1,0,-1,25.5455,32,38,-1,0,-1,13.4545,40,40.3636,0.0214043,0,-1,13.6364,40,39,0.00828075,0,-1,21.9091,36,23.6,-1,0,-1,16.2727,44,33.2,-1,0,-1,19.2727,42,35.7273,-1,0,-1,12.2727,28,37.8889,-1,0,-1,29.9091,40,24.5455,-1,0,-1,9.18182,39,34.2727,0.0228758,0,-1,12.5455,30,35.7,-1,0,-1,20.9091,42,50.4,-1,0,-1,25.3636,50,32.7273,0.0253335,0,-1,11.7273,51,41.3,0.0232235,0,-1,22.0909,40,36.0833,0.0249974,0,-1,14.1818,48,22.7778,0.0389726,0,-1,24.3636,33,24.7778,0.0218688,0,-1,25.4545,47,26.2222,0.0228648,0,-1,25.8182,
